158,YSL 訂製奢華皮革彩妝盤,54,11,3600,YSL訂製奢華皮革彩妝盤【Paris款】，金屬光到粉霧閃爍的多變質地，從日常妝容到夜晚狂歡派對造型，盡情訂製自己的美麗遊戲規則，無論何時何地都是最耀眼的焦點。
159,Bobbi Brown 芭比波朗 冬蟲夏草精華亮膚持妝乳 SPF 25 PA++,55,50,1950,"提亮氣色、煥活能量：添加冬蟲夏草+人蔘精華，為肌膚補充一整天滿滿活力！
舒緩肌膚、減緩乾燥泛紅問題：紅海藻+甘草根萃取可穩定舒緩肌膚，維持健康狀態
長效保濕、散發彈潤光彩：小麥蛋白及玻尿酸立即潤澤肌膚，水潤效果持續一整天
強化肌膚防護、強健膚質：SPF防護及維他命E，保護肌膚抵禦紫外線、環境造成肌膚老化的傷害
所有膚質適用"
160,Bobbi Brown 芭比波朗 流雲持久防水炫彩眼影筆,55,11,1250,"不需刷具，也能完成眼妝。
高度顯色，柔和或高調眼妝都能打造。
八小時的防水功能及持久度，不易脫色。
塗抹於眼皮上，以指尖輕易地暈染。或使用膚色色號打底，奪目色號提亮眼妝。"
161,Bobbi Brown 芭比波朗 晶鑽桂馥修護潤唇精華,55,51,1300,"芭比波朗 晶鑽桂馥護唇家族再添生力軍
全新晶鑽桂馥修護潤唇精華 美唇救援神登場
能夠長達24HR修護滋養雙唇，有助改善唇部乾燥細紋，使雙唇長時間柔嫩健康
塗抹後立即感覺唇部肌膚深度滋潤感、使用一周後唇部更加豐潤立體！
用於唇膏後，能使唇部更顯澎潤、唇彩更顯色、同步強化唇部防禦力"
162,Bobbi Brown 芭比波朗 彷若裸膚蜜粉餅,55,50,2000,"半透明的光澤蜜粉，細緻又自然，這款極度柔和的半透明粉餅含有天然的亮膚植物成分和反光粉末，能為肌膚打造由內而外綻放的光澤。 
獲得Glamour雜誌頒發「2017年最佳美妝獎」
多種色號能以不同光澤程度的珠光顏料校正膚色，打造自然明亮效果。此外，配方內含桑椹、葡萄和黃岑萃取。
若要打造出整體光澤感，用斜角輪廓刷（分開販售）的扁平面將粉掃在全臉上。若要打造出細緻打亮感，用刷子的瘦窄面將粉刷在臉部凸起處。"
163,CHANEL 香奈兒斜紋軟呢四色眼影,56,11,3210,"「香奈兒斜紋軟呢四色眼影」將斜紋軟呢布料交織的質地幻化為浮雕圖騰，四款色調和諧譜奏，收藏於同色系的斜紋軟呢收納袋內。
每款限量收納袋皆由香奈兒 Lesage 刺繡工坊精心打造，更顯別出心裁、值得珍藏。
四款珍藏版限量新作，色彩飽和的四款眼影結合柔霧、緞光與金屬光質地，完美勾勒由柔和到精細深邃的璀璨眼妝。"
164,香奈兒COCO星綻唇膏,56,51,1370,"閃耀新星：香奈兒COCO星綻唇膏，飽滿顯色、豐潤雙唇且持久舒適。
香奈兒COCO星綻唇膏，一抹飽滿顯色透出水潤光澤。
香奈兒實驗室研發出首款兼具保濕與豐潤效果的唇膏，專利配方，飽滿顯色，持續綻放完美亮澤。
直接將唇膏塗抹於雙唇上
數秒內，配方隨即轉化，綻放耀眼亮澤。"
165,【西堤牛排】$658套餐(即享券),57,15,658,"平/假日適用，假日不加價
兌換期間自發出日起算三個月"
166,【王品集團】陶板屋和風創作料理套餐一套10張,57,15,6399,"本套裝內容1組:陶板屋餐券10張
1.陶板屋套餐單張禮券乙客面額$598元,可享用和風創作料理套餐價598元*10%之套餐乙客
2.陶板屋商品禮券若因季節更替調整菜單或營業型態改變,可兌換等值商品;但不同價格之套餐不在此限,須補足禮券面額之差額始能兑換
3.陶板屋商品禮券無使用期限,已內含10%服務費
4.陶板屋禮券如有遺失、被竊或毀損,變形致無法辨識者,概不掛失或補發,但本商品禮券如因毀損或變形,而其重要內容(條碼+編號)仍可辨認者,得請求交付商品或換發
5.禮券出售時已開立統一發票,兌換商品時則不再開立發票
6.禮券經店鋪蓋作廢章後,則視同已兌換,不得再重覆使用
7.票券無使用期限，如有相關說明未盡事宜請依照票券內容為主或參考官方網站說明，本票券單張票面價值NT598不等於本賣場售價"
167,【星巴克】電子飲料券$150(可折抵至$170飲料),58,15,150,"$170飲品任選★假日不加價
兌換期間自發出日起三個月有效
無負擔輕鬆買★未用可退"
168,【YOUBON】墾丁凱撒大飯店發現西餐廳自助式晚餐券(大假日+100),59,15,909,"西式燒烤、當季海鮮、日式料理
蔬果沙拉吧、手工甜點
開放式廚房，分區獨立餐檯"
169,【Movenpick 莫凡彼】平日雙人英式下午茶組(含2層歐式點心盤+飲料x2),60,15,499,"全台逾20家分店適用
姊妹/好友聚餐首選
美味下午茶好滿足"
170,修身褲,61,45,1430,"不僅有彈性且易於穿脫，而且採用人造絲混紡材料製成，手感柔軟有光澤，給人一種優雅的印象。
它不像緊身褲那麼緊身，而且廓形修身，合身度適中。
Repsim 的標誌性輪廓依然鮮活。
前袋採用假設計，外觀乾淨。"
171,寬鬆慢跑褲,62,45,1280,"設計簡單，易於使用的慢跑
褲--
[POINT]
- 本季典型的寬鬆尺碼 -腰部
鬆緊可調節--
帶口袋實用"
172,亞麻 MIX 休閒褲,16,45,1600,"-- 易穿的亞麻 
輪廓既不太薄也不太寬，給人一種干淨的印象。 
[材料] 
亞麻混合材料，讓您看起來很酷。 
我們使用不會感到發癢的混紡面料。"
173,破損的慢跑粗斜紋布,15,45,890,"[1] 彈性極佳的超彈力牛仔麵料 
[2] 使用臭氧漂白處理的可持續單品 
[3] 復古般的損傷修復處理 
[4] 運動感的慢跑褲設計 
[5] 寬鬆的腰部規格"
174,TR 修身褲,16,45,990,"修身廓形錐形褲。 
可以作為基本款使用的單品，非常適合今年的漂亮造型。 
帶有傳統氣息的圖案褲是本季的必備潮流。 
【材質】 
一年四季都可以使用的薄型TR材質。 
它看起來又漂亮又乾淨。"
175,仙人掌背包款胸背帶套裝,24,29,590,"● 防水帆布材質 耐磨耐髒
● 拉鏈背包設計
● 儲物方便 牢固耐用
● 立體設計不塌陷
● 堅固插扣 配戴便捷不滑動
● 腹部與肩部均可調節"
176,炫彩反光背包,25,29,1190,"●自己的東西自己背，這樣才是成熟的行為！
● 可調節織帶設計
● 反光材質
● 多口袋設計
● 新款膠標"
177,高腳點點寵物碗,63,30,390,"● 陶質材質 安全環保
● 高度適宜可保護頸椎
● 用法多樣化
● 適用大多數寵物"
178,寵物六角斜口雙碗,64,30,590,"● 好好吃飯，好好長大
● 八度黃金斜角 六角餐碗
● 雙口一起吃 吃更香
● 悠哉喝水 可裝300ML
● 寬大碗身 防止飼料灑出
● 底部防滑矽膠墊 不位移 穩穩吃"
179,寵物餵食器&餵水器組合,65,30,599,"● 不透明設計 避光保存更新鮮
● 全可拆設計 輕鬆清洗無顧慮
● 虹吸原理 自動續水
● 重力補給 不卡糧"
180,美食系列逗貓棒 (含貓薄荷),66,30,190,"中西美味誘惑，一秒點燃貓咪魂！

● 美食造型
● 逗貓利器
● 耐抓材質
● 含貓薄荷"
181,復古耳機 寵物藏食發聲玩具,67,30,450,"● 回憶殺 復古的耳機設計
● 嗶嗶作響 用力撕咬也OK
● 貓貓也愛玩"
182,花朵沙發寵物窩,24,31,2890,"● 柔軟舒適 親膚面料
● 大面積想怎麼躺就怎麼躺
● 內置彈力海綿 不易變形
● 水晶絨表布可拆卸清洗
● 底部採防滑設計"
183,寵物帳篷,68,31,790,"● 超大空間 翻滾無壓力
● 半封閉式設計 安全隱蔽
● 優質實木支架 可拆洗設計
● 方便整理 易拆易收納"
184,經典毛呢寵物床墊,68,31,590,"● 超大空間，任意翻轉，愛怎麼躺就怎麼躺
● 高回彈，輕薄綿軟，蓬鬆飽滿
● 可拆卸清洗，保養更方便"
185,小方塊寵物外出包,69,31,2680,"• 首創重心調整設計，省力20%
• 市售唯一，背包專屬雨衣
• 立方大空間，毛孩舒適又安穩"
186,寵物拉稈方包,70,31,1990,"● 四重貼新用法 滿足多種出行需求
● 拉桿包、雙肩包、手提包、車載包
● 靜音耐磨萬用輪 加持更省力
● 三段高度可調 適配不同身高"
187,犬貓軟毛牙刷,69,32,99,"● 單束設計＋細軟毛，不刺激毛孩牙齦
● 日本製與台灣製，品質保證
● 單束款分別有 5 種顏色，隨機出貨"
188,回字款狗廁所,23,32,990,"● 易開合設計 單手掀起即可更換
● 獨有的“回字形長條紋”柵格面板
● 不易卡異物 清洗更方便
● 中小型犬室內訓導如廁新選擇"
189,天然檜木沐浴露,71,32,980,"專為犬貓敏弱肌膚日常保養清潔所研發，使用日本獨家專利萃取技術，將日本檜木之珍貴精華製成沐浴露，清潔時透過按摩皮膚及毛髮即可達到清潔、滋養（潤膚護毛一次完成）、隔離害蟲等保養效用，天然成分溫和無刺激性。
ふけ症・乾燥肌にOK / 溫和修護 潔淨毛皮"
190,寵物天然乾洗澡噴霧,71,32,760,檜木活萃液為精密設備高溫乾餾而成之天然產物，分子微小且富含檜木精華，不含酒精與任何化學添加物，與一般具濃烈香氣之精油不同，檜木活萃液有著宜人的木質清香。 成分單純，直譯的中文標示及使用方式，安心使用於寵物和居家生活，天然成分寵物舔舐也無須擔心。
191,消臭抗菌噴霧,69,32,280,"● 安心成分 X 有感消臭！
● 無酒精、無香精、無刺激性
● 植萃成分 + 天然酵素，快速包覆分解臭源"
192,封閉式太空艙貓砂盆,65,33,490,"● 升級大空間 隔臭防濺
● 高質感設計 安心材質
● 簡易安裝 輕鬆自在"
193,毛球星人半封閉貓砂盆,72,33,590,"● 裸空踏板防帶砂
● 循環流通大空間 減少細菌
● 暖心尺寸 自由進出
● 兩片式雙層設計 清潔無死角
● 以環保為基礎 材質優良"
194,混合貓砂 經典版 (豆腐砂+礦砂),23,33,180,"● 吸收、除臭樣樣在行的經典款
● 70%豆腐貓砂+30%澎潤土貓砂科學混比
● 豆腐貓砂專注吸水
● 澎潤土貓砂搭配STA顆粒 專注除臭
● 小顆的澎潤土可填補貓砂空隙 完美包覆
● 遇水即融 方便又環保"
195,雙層落沙墊,73,33,590,"● 雙層控砂墊 防水速乾
● 一拿一倒 輕鬆便利
● 凸點設計 留砂更容易
● 皮革包邊 精工品控"
196,天然無塵礦砂 (礦砂),23,33,215,"● 3秒吸水 極速結團
● 極大程度減少揮發時間和擴散面積 配合STA 用技術減少異味"
197,跳跳款組合爬架,23,34,2690,"蹦蹦跳跳給喵主專屬的遊樂場
● 繽紛色彩 豐富的活動空間
● 舒適吊床 慵懶懸浮 小憩時刻
● 趣味吊球 吸引貓咪注意力
● 超柔軟泰迪絨觸感 超軟厚海綿填充
● 原色劍麻繩 耐磨耐抓"
198,仙人掌貓爬架,24,34,2250,"● 加粗立柱 超穩底座
● 特殊纏繞工藝
● 每顆都純手工製作"
199,貓島款 麻繩抓柱貓窩,23,34,2590,"小島造型，好可愛又好舒適
● 兼顧睡眠與玩樂
● 半封閉式帳篷小窩 滿滿的安全感
● 吊繩、麻繩球 可用於磨爪、休閒
● 造型精緻 觸感柔軟
● 材質硬挺 不易變形
● 底部防滑"
200,山谷貓抓板,23,34,440,"有弧度的凹面造型 帶著山谷的靜謐溫柔
● 大小高度切合貓咪身體曲線
● 選用高質量瓦楞紙 環保且厚實
● 牢固耐用 整齊潔淨"
201,雞蛋花貓抓板,67,34,690,"● N種組裝方法
● 高強度瓦愣紙 耐用性MAX
● 磨砂表面處理 美觀易清潔"
202,成貓無穀天然糧,74,35,360,"● 豐富Omega油脂使毛髮健康亮麗
● 新鮮莓果類保健泌尿道健康
● 低脂低卡配方 維持理想體態
● 一歲到七歲
● 均衡的蛋白質和脂肪滿足壯年期貓咪活力所需
● 牛磺酸注入 保健心臟與視力健康"
203,1+1 滴雞精貓肉泥主食罐,75,35,57,"● 滴雞精添加，天然濃郁滋味
● 獨立營養粉包，營養完整攝取
● 98%鮮肉+滴雞精，2%膳食纖維營養配方
● 符合離乳幼貓與成貓日常營養需求
● 符合AAFCO、NRC雙重營養標準"
204,貓狗香草鮮肉罐,76,35,65,寵物鮮食、肉泥、副食、罐頭、濕食推薦!針對幼貓狗、老齡貓狗或是挑食、牙口不好、舔食習慣的狗狗貓咪設計，99%含肉量添加美國USDA有機認證香草，天然、健康、營養的鮮味肉泥。
205,全齡犬無穀低敏⽝糧,77,35,539,"專為挑嘴狗打造的無穀天然糧

● 不含黃豆玉米小麥等高過敏源物質
● 單一動物性源（羊肉）和易消化的碳水化合物
● 添加優質魚油提供omega-6脂肪酸和omega-3脂肪酸以及鱉蛋粉、膠原蛋白及卵磷脂，可促進皮毛健康
● 添加優質蔬菜水果，含有維他命及礦物質等豐富營養素"
206,天然起司球,69,36,160,"● 100% 來自澳洲，每口都是滿滿的起司
● 40g 起司球 ≒ 350ml 牛奶的鈣含量！
● 百分之百天然起司，口感香濃酥脆
● 專利凍乾技術，保留自然奶香與高營養
● 無添加乳化劑、香料與防腐劑"
207,犬用95%鮮肉無膠主食罐,69,35,72,"● 補肉、補水、補機能一次滿足
● 真材實料，完全無人工膠類
● 肉超多＆嗜口性高，滿滿原肉型態
● 添加天然營養機能，毛孩健康補給"
208,毛孩好棒棒,78,36,40,● 狗狗專屬的毛孩好棒棒，除了能藉由咬咬釋放心理壓力，同時能作為清潔口腔的好幫手，維持家中毛寶貝的身心健康
209,木天蓼潔齒棒,23,36,69,"● 新鮮直裝，無人工添加，保留草本清香
● 含植物纖維，清潔貓咪口腔，磨牙去垢
● 祛化毛球，增進食慾，調理腸胃健康
● 增加元氣，讓貓咪保持愉悅，放鬆心情"
210,小農場營養零食 - 綜合蔬果罐,79,36,380,"將營養素濃縮在蔬菜餅乾中的冷凍乾燥技術！
＜推薦給有以下狀況的寶貝＞ ✔️ 沒胃口飼料都吃不完 ✔️ 需要減肥、減重 ✔️ 深受過敏困擾 ✔️ 平常不愛吃蔬果

● 零添加物，只使用100%的新鮮蔬果
● 6種蔬菜和水果多種口味一次滿足
● 低卡路里食用起來無負擔
● 酥脆的小農場蔬果，大小輕鬆入口，小型犬也沒問題！"
211,貓凍乾零食,75,36,219,"● 結合雞身上營養精華的『全雞系列』
● 除了藉由凍乾製程保存完整營養
● 讓貓咪吃零食的同時也把營養吃進去
● 收到了『挑嘴貓96％愛吃』超高好評！"
212,寵物家居樓梯,80,37,1590,"● 創新台階型設計 可容納多隻愛寵
● 仿麻布面料 舒適透氣
● 底部大面積防滑設計 避免愛寵滑倒
● 可拆卸式設計 請洗更方便"
213,智能居家攝影機,81,37,3490,"● 夜間模式 高清紅外鏡頭
● 自動巡航 設置巡航時間點
● 24小時定點安全錄影 實時監控
● 異常影片警報/消息通知
● 手機APP隨時隨地連接，可同時連接多部手機
● 遙遠控制Ebo SE，自由穿梭每個角落
● 自動巡航、自主避障，實時監控/錄影
● 自動返回充電座待機充電
● 即時雙向溝通 使用語音鍵就説話互動"
214,手把防開安全鎖,69,37,99,"● 使用3M雙面膠固定，堅固不易被拆除
● 設置按鈕機關，輕鬆解除鎖定、方便進出"
215,寵物樓梯斜坡道,64,37,1990,"● 不用一蹦一蹦的跳，也能美美的上沙發、美美的躺
● 可承重60公斤
● 橫紋地毯 減震防滑
● 輕鬆折疊 方便收納
● 支持調節 多景適用
● 超長寬度 給足安全感"
216,青森車載窩墊,82,37,1890,"● 毛孩的座車神器 安全座椅！
● 不只是車用座墊 也是睡窩
● 可拆洗 好保養 
● 柔軟舒適 呵護毛孩
● 環保耐磨 提供舒適體驗
● 插扣設計 安全更加倍"
217,牛仔百褶裙,83,44,1400,"2022AW牛仔系列因人氣而增加！
上次立即售罄的商品又恢復了庫存。
這個項目肯定會提高本季引人注目的牛仔風格的新鮮度。――通過將休閒的牛仔材料
打褶 搭配 T 恤的造型不會太隨意，大人也可以穿上它。還建議在搭配牛仔襯衫的設置中添加金色配飾。"
218,牛仔工字裙,12,44,1280,"越穿越合身的材質柔軟而魅力十足的牛仔裙。
它使用與 Denim Slim Tapered 相同的材料。
[設計]
不分潮流都可以使用的I字型廓形，中央開衩增加了自由感和行動自如的感覺。
後袋還具有使臀部顯得高的平衡感，並且長度較長，適合任何鞋子。
化學黑和米色本季新鮮♪"
219,格紋美人魚裙,12,44,890,"【材質】
TR彈力材質，可穿多季。
GLOBAL WORK 獨創的格子圖案搭配時尚的秋季色彩組合。
[設計]
魚尾裙搭配垂直切換，打造利落廓形。
腰線不挑，廓形也不會太寬，給人一種成熟的印象，
粗腰帶讓腰部看起來更高，提升你的風格。
腰部後部由橡膠製成，易於穿脫。"
220,2段百褶裙,84,44,2300,"的兩層風琴褶時尚裙子 兩層精美風琴褶設計的裙子。 
輪廓不太寬，並且具有時尚的外觀。 
腰部飾有彩色羅緞帶。[造型] 
搭配簡單的 T 卹或針織衫，打造引人注目的裙子。 
為了你的腳，穿上優雅的平底鞋和高跟涼鞋，打造女性化外觀！"
221,褶皺裙,14,44,1380,"◆細節◆
腰部有彈性，無壓力，是一條帶有大量褶襉和褶皺的戲劇性裙子。
下擺處充滿奢華感和豐盈感的裙子是任何人都可以輕鬆看起來時尚的單品。
穿著輕便舒適，從初秋開始，夏天的炎熱揮之不去，它肯定會派上用場。
◆ FABRIC point ◆
由100% 再生尼龍製成的環保材料。
一條非常輕盈舒適的縮褶裙，具有尼龍所不具備的自然質感。"
222,長方形帽子,83,46,890,"一頂簡單的長方形帽子，很容易與你的衣服搭配。
因為帽簷比平時長，所以也是運動或外出時防曬的理想選擇。
[NEW ERA/New Era]
自1920年成立以來，作為世界上最好的頭飾公司，它一直在快速發展。它是一種能夠充分錶達每個人的個性和風格，超越時間、文化、運動和時尚的頭飾。"
223,NEWERA 遮陽板,83,46,1400,"易於搭配運動裝的簡單遮陽板是運動時防曬的理想選擇。
用粘扣帶可以調整尺寸。
關鍵是吸汗帶使用的是觸感舒適的絨面面料。
[NEW ERA/New Era]
自1920年成立以來，作為世界上最好的頭飾公司，它一直在快速發展。它是一種能夠充分錶達每個人的個性和風格，超越時間、文化、運動和時尚的頭飾。"
224,原創針織漁夫帽,13,46,1380,"經典單品是針織材質的漁夫帽，手感和保暖度不一樣。
這是一種易於與您永遠不會厭倦的基本形式相匹配的設計。--漁夫帽 Bakeha Knit"
225,原創刺繡帽,13,46,1240,"每個季節都流行的簡單標誌帽，採用羊毛混紡材料，增強了季節感。 
有 2 種類型可供選擇：易於搭配的純色，以及將成為您服裝焦點的配色方案。 
材質的質感表現出秋天的感覺，徽標刺繡實現立體效果。 
你可以選擇你喜歡的顏色來搭配你的衣服。"
226,原創飛行員式帽子,13,46,1500,"一款飛行風格的帽子，採用抓絨材料和圍著耳朵的圍巾，適合秋冬的休閒風格。 
該設計易於使用，給人一種隨意的印象，同時保持熱量。 
提供 3 種易於日常使用的顏色，它將在許多方面有用。 
■Nikologo 登山扣 
附帶的登山扣是用於配件的。請勿用於牽引等關節。請勿施加過大的力、衝擊或重載。ーーCap Hat Boa Niko Logo Carabiner"
227,原創混色披肩,13,47,1100,"一款簡單的披肩，顏色和質地都很柔和。
混色般的色彩對比營造出立體效果，給人一種溫和的印象。
這是一個可以在各種場景中使用的項目。"
228,蟒蛇兜帽的圍巾,13,47,1080,"蟒蛇裸色連帽設計旨在抵禦寒冷並突出您的裝束。 
蟒蛇皮材料使用再生聚酯纖維。 
■Nikologo 登山扣 
附帶的登山扣是用於配件的。請勿用於牽引等關節。請勿施加過大的力、衝擊或重載。"
229,原創羅紋針織多頭圍巾,13,47,1600,"#Nico Acty Club 
秋冬休閒風格 
蟒蛇裸色連帽設計旨在抵禦寒冷並突出您的裝束。 
蟒蛇皮材料使用再生聚酯纖維。"
230,羊絨觸感/雙面圍巾,85,47,2500,"一條帶有羊絨觸感的圍巾，正反面用不同的顏色改變印象！ 
有精緻的體積感，很漂亮，可以搭配任何休閒單品。 
它是一款多功能的消聲器，不僅可以用於厚外套，還可以用於西裝等商務場景。 
它也可以用作投擲物或毯子。"
231,復古玻璃圍巾,85,47,1450,"具有復古感的複古圖案圍巾現已上市。 
作為軍事工作和舊衣服等休閒造型的重音！ 
現在二手衣服正在流行，圍巾迅速流行，是您想要融入日常造型的物品。"
232,Nike Air Max 90,13,48,3500,"耐穿舒適，
深受喜愛的 90 年代風格
Nike Air Max 90 是經典的輕質舒適鞋款。
它以熟悉的華夫格鞋底、縫合覆蓋層和經典的 TPU 口音不辜負它的根源。
清新的細節賦予它現代外觀，而 Max Air 緩震系統讓您全天保持舒適。"
233,原創有機棉 Nico Logo 純色運動鞋,13,48,3000,"流行的 Nikologo 便鞋採用可持續材料製成！
從 2021SS 開始出現的套穿式素色運動鞋已經更新了改變的材料。
我們使用可持續材料，例如無氟防水有機棉。
鞋墊使用抗菌除臭材料 Bacte Shut，以防止令人不快的氣味和細菌。
正面很休閒，鞋墊有一個大而流行的Nico標誌。
這是一雙可以毫無壓力地穿著，易於日常使用，讓外出變得有趣。"
234,原創輕量厚底長靴,13,48,4500,"這款長靴穿著舒適，採用輕質厚底，柔軟舒適，這種寬大的感覺和輕質低迴彈海綿鞋墊。 
無論搭配什麼，都能長時間穿著的秋冬基本款。 
低迴彈的海綿鞋墊，腳感很好，日常使用似乎也很有用。 
關鍵是它配有流行的抗菌除臭膠帶並使用可持續材料。"
235,交叉帶涼鞋,13,48,2100,"這款涼鞋穿著非常舒適，厚實的緩衝鞋底 
強調輕盈和緩衝，讓您不會感到疲倦。 
隨意粗細的肩帶和寬大的鞋底給人一種成熟活躍的感覺。 
我們還有一個雙色設計，有很多存在感，非常適合強調你的腳。"
236,Samami Eco Court 運動鞋,12,48,3200,"這款運動鞋採用與LIGHT TECH 系列相同的彈性材料，
具有輕便、功能性鞋墊、抗菌除臭和防水等特點。
同樣，它重量輕，並且具有對您的腳溫和的規格。
造型：
易於搭配辦公室休閒裝
，運動鞋中常見的輕薄休閒感，穿起來就像穿皮鞋一樣。"
237,圖案領帶,85,49,1200,"具有令人印象深刻的圖案的領帶。
它也可以用作與襯衫協調的強調色。
它很適合搭配休閒裝和正式場合。
好的一點是，無論季節如何，它都可以在各種情況下使用。"
238,條紋領帶,85,49,1080,"一條期待已久的領帶出現在當前熱潮中的二手衣服。
重點是團紋，光澤適中！
這種設計不僅可以用於日常使用，還可以用於正式場合。"
239,Rocky 手工縫製 紳士領結,87,49,800,英倫風格男士領結，取自義大利進口植鞣牛皮 Rocky 皮革， 全手工裁切、塑形、縫製，可客製印上英文專屬名字，擁有溫潤的手感，”頸“上添花！
240,英式特殊款領結 Bowtie 紳士/商務/婚禮,88,49,1600,"三層面料、質地立挺，為至尊一整天的美麗和時尚而設計。
義大利設計的特殊面料，令人驚豔的質感，勝任您所需要的場合。
寬度大小適中，適合各種臉型與場合，每個稜角、弧度都是Cinlax的心血。
就是希望任何人都可以輕易搭配，一起感受截然不同的手工領結。"
241,獨特氣息 Premium系列領帶 Neckties,89,49,1700,"自然色系 搭配不安定的氣息 
看似基本款 
卻是獨樹一格的絕選"
242,淡靄藍天絲床包四件組,86,77,3480,"天絲纖維有絕佳的親水性、吸濕性，具有透氣涼爽的功能。
隨環境氣候變化，快速釋放濕氣，極佳的濕度調控，
達到減少細菌生長的效果，非常適合作為床套的材質。
舒柔親膚夏季最好的床寢良伴，交給百分百天絲製成的床包被套吧！
溫和不強烈的淡靄色，讓喜歡穩定平和色澤的你，可以舒適的躺在床上！"
243,日安貓貓刮泥入門墊,86,77,490,"絲圈刮泥材質避免髒污進入屋內，
可愛實用兼具、每天進門都療癒到不行，特製防滑膠底，使用安全無虞。"
244,日系慢活厚棉線編織大地毯,90,77,1780,"●天然厚實的觸感
●簡約的配色
●材質柔軟堅固耐用
●可水洗，清潔容易"
245,可機洗純棉手工地毯 玫瑰褐,91,77,4580,"選用棉質天然布料手工製作，染料及製程遵守歐洲無毒規定，
不含有毒染料、無添加刺激性化學物質，同時每一塊地毯皆由印度工匠親手編織，
不僅擁有獨一無二的特色且十分柔軟，帶給雙腳最柔軟舒適的感受。"
246,OYOY Kyoto 簡約點點長型抱枕,92,77,1500,Kyoto 有機棉抱枕系列，100%有機純棉製成，面料親膚舒適，復古格紋外觀豐富視覺上的明亮，同時為家中帶來沉穩感，延續居家空間整體的品味
247,巧克餅乾四層置物架,93,78,2350,"俐落工業風格收納層架，大容量開放式置物，如夾心餅乾外型的深木紋層板，無需工具轉動即可組裝。
以 PANTONE 432C 質感灰色，跳脫非黑即白的選色，外銷法國獨家限定霧灰色；讓每日的收納置放，成為獨一無二的存在。"
248,北歐風A型摺疊吊衣架,93,78,1680,"北歐風配色掛衣架，活動式MDF可摺疊設計，輕鬆收納。
一本書、一雙皮鞋、一件羊毛衫，那些日常生活中，與你相伴的物件帶著記憶也蘊藏著生活中的體會。LIGFE 於自然流露的質地溫度裡，將每一天的居家收納，化為簡單又舒適的生活品味。"
249,緩降靜音簡約方型,93,78,1200,質感霧灰色烤漆垃圾桶，緩降式靜音上蓋，10L大容量，耐用鐵製材質；可拆式內桶方便清洗，踏式開關免用手開。
250,雙層珪藻土置物架,93,78,1070,"使用質感霧灰色烤漆，搭配自動吸水珪藻土設計，雙層收納空間，廚房、浴室小物收納皆適用。
以 PANTONE 432C 質感灰色，跳脫非黑即白的選色，外銷法國獨家限定霧灰色；讓每日的收納置放，成為獨一無二的存在"
251,PET 抽屜分隔／鏡櫃用可層疊收納盒,94,78,500,"．整齊分類收納抽屜內的零散小物
．深度約 8.5cm，可放置於鏡櫃內
．不同款可層疊，桌面整潔省空間
．三種尺寸可挑選，自由組合搭配"
252,小王子造型星球燈-愛與馴養,95,79,1680,"以 Type C 充電使用，隨盒附有充電線（能調校 2 級亮度）
VIPO致力於國際品牌產品的創新設計，匠心製造和全渠道營銷。
所經營產品包含各類兼具藝術性和實用性的生活美學產品，從而滿足現代人們對美好生活的嚮往。"
253,匠心花藝清新居家乾燥花藝組,96,79,990,"★匠心獨到設計花藝花束
★靜謐晶透工藝花瓶
◆設計師等級花藝配置
◆生活多點自然元素打造隨興愜意
◆送人、犒賞自己都心意十足
◆適合居家、辦公佈置，精緻又典雅"
254,藝術版畫 Serene Stripes,97,79,1960,匯集斯堪地的生活模式、文化根基和室內設計趨勢作為靈感，無論是知名或新進創作者，The Poster Club 不斷吸納各種風格的創作，將之轉印成高品質的藝術印刷品。希望成為藝術家與大眾之間的橋樑，讓藝術對於個人再也不是遙不可及。
255,永恆燭台 Twilight 玫瑰金色,98,79,1680,"1. 金屬滅燭蓋熄滅燭火後，能夠延續燭火意象，作為室內擺飾。
2. 金屬曲面滅燭蓋可透過光源反射，在牆上投射出耀眼光芒，恆久存在。
3. 燭杯內徑4.8cm、深度2.4cm，市面上Tea Light尺寸的小蠟燭皆適用。
4. 錐狀玻璃杯罩可供正反面擺放，呈現兩種不同造型。
5. 戶外使用時錐狀玻璃杯罩有防風功能，使燭火不易熄滅。"
256,珊瑚鹿角 大理石飾品架,99,79,1380,外形猶如珊瑚的樣貌，延伸的設計也像是鹿角一般的延展，把自然的藝術落入設計中，光芒內斂般的存在。飾品架可以吊掛項鍊、手鍊、耳機線等飾品，底部收納盤也可以擺放戒指、耳環或一些小物，兼具收納及展示的獨特飾品架，也可作為家中一只簡約的藝術品。
257,超省力無線電動拖把,100,80,1690,"1. USB充電，60分超強續航力。
2. 雙渦輪引擎，高速旋轉去汙。
3. 二段收納桿，輕鬆收納不占空間。
4. 超薄機體設計，易深入清潔狹窄空隙。"
258,電解水碗盤清潔液,101,80,580,"重油濃醬、殘色奶臭 輕鬆洗淨不傷手

．鹼性離子有效皂化油汙，加倍清潔
．有效洗去食物殘色，潔淨不留痕
．去除異味超有感，奶垢、魚腥不殘留
．抗菌率達99.9%，真正有效潔淨
．不含磷、螢光劑、三氯沙等有害物質，安心力大提升
．台灣研發製造"
